Country,Restaurant Name,Sentiment,Review Title,Review Date,Review
France,The Frog at Bercy Village,Positive,"Hot and Thirsty, have a pint here.",Aug 2013 •,"After several hours of walking through the streets of East France, this pub is a welcome relief.  One of the best cheeseburgers in France."
France,The Frog at Bercy Village,Positive,Good atmosphere ideal for families,Aug 2013 •,"Nice safe area , pedestrian only cobbled street with lots of hussle and bustle , food good , service ok but does get busy as a typical lively area. Is a safe bet with kids ."
France,The Frog at Bercy Village,Positive,"Nice atmosphere, Good food!",Dec 2012 •,"Wen't in initially as it was one of the few restaurants with english menus! The food was amazing, we even went back a few days later for cocktails, happy birthday to me!"
France,The Frog at Bercy Village,Positive,Evening Meal at The Frog,Jun 2013 •,"An attempt on an English Style pub.
Very good food they specalise in the 'Frog' beefburgers 100% beef. Very good and reasonable price.
If you are in a group and would like a beer, try their own brew Blonde. 22 euros a jug of 4 pints, savig 4 euros."
France,The Frog at Bercy Village,Positive,Kicks Wetherspoons into touch!,Mar 2013 •,"This is not your typical little French Bistro or Patisserie. It's more like the French version of Wetherspoons but with far better food and service. We are a family of two adults and two children and were accommodated straight away on a busy Saturday night in France. There is a lively and bustling ( but non intimidatory) atmosphere at The Frog and the service was completely excellent. The waiters and waitresses are extremely busy but always have time for you and are always smiling and polite. One dark haired waitress had the type of smile that super models would die for! We didn't have to wait long for food. We had 2 x nachos for starters - excellent, good to see them being served with jalapeños as well- and 4 x various burgers ( inc. veggie ) for main meals. Again, could not fault these either. Basically, had a very good night at The Frog.

Beers, excellent and there was a really good choice.

Don't expect Bistro type drinks or food as this, as mentioned earlier, is a French type of Wetherspoons. The main difference though is excellent waiters, better beers, better food , better clientele and a superior atmosphere. No rowdiness, bad language or obese underdressed hen party- goers. Funny how they can get it right in the continent? The place is huge yet we never felt crowded. If in Bercy Village then The Frog has to be a must try place. Highly recommended is The Frog. Thanks for a lovely and relaxing evening."
France,The Frog at Bercy Village,Positive,What a wonderful pub in France!,Feb 2022 •,"Nice, large-sized microbrewery restaurant. Nice selection of house beers. Staff are really friendly. Great food, great beer!"
France,The Frog at Bercy Village,Positive,Nice beer in France,Mar 2013 •,"I prefer beer to wine, so this little oasis was a great find.  The food comes in decent portions, and it's definitely pub-grub, rather than restaurant fare."
France,The Frog at Bercy Village,Positive,Lovely dinner experience!,Feb 2022 •,"The frog is in bercy village just in frot of the entrance to ketro station cour st.emilion... Lovely atmospere, frendly staff that speak english, home made beers of all kinds and cool selectiob of food. Service is really quick with some background music but not too lousld that u can have a conversation. I really do recommend it!"
France,The Frog at Bercy Village,Positive,Good food Frog Bercy,Oct 2012 •,"Good pub food, not too expensive; good waitress - it's larger than you would think from outside. Bercy village was nice shopping and eating area."
France,The Frog at Bercy Village,Positive,Excellent Food and Service,Sept 2012 •,"Whilst staying in the Bercy Pullman for 3 nights, we went to the Frog Pub twice, the food was excellent and the service was very friendly and most of the staff speak good english. I was with my 2 year old and they gave him some crayons and paper to keep him entertained, which was great for me. The food was reasonably priced for France. I would definately go back to this pub."
France,The Frog at Bercy Village,Positive,Innovative Pub off the beaten track,Feb 2022 •,"Very lovely pub in Bercy village, located in a former Train Station. The beer they are brewing on location is delicious and a pint costs a mere € 6.50 which is cheap in France."
France,The Frog at Bercy Village,Positive,Fast Food with a Flair,Apr 2012 •,"We were delighted to find that our waiter spoke American English and helpfully described the menue.The place was quite noisy and crowded but service was fast and the food was good,especially the fish and french fries that I had. My husband enjoyed the Micro brewed beer that apparently is made in house..Prices are high by American standards but this is true all over France and they did take Visa."
France,The Frog at Bercy Village,Positive,Hot Frog,Mar 2012 •,"The food is lovely, well the stuff we had was anyway (crispy chicken).  The beer brewed in the micro-brewery is also superb, but it was incredibly warm inside when we visited."
France,The Frog at Bercy Village,Positive,Good bar for a few beers,Mar 2012 •,"The bar has a mix of its own brand lagers, which were a bit different. There was a ginger style one that I enjoyed! The bar has a young crowd, and was easily the busiest place in Bercy Village for a drink. I would check it out if you are in the area."
France,The Frog at Bercy Village,Positive,84 revisited,Oct 2011 •,"Food was good, staff friendly.  Noticed that staff was mostly Scottish.  Sports bar/restaurant."
France,The Frog at Bercy Village,Positive,Great atmosphere during...,Feb 2022 •,"Great atmosphere during games days (WM 2006 we were there !!! :D), great food : taste the cheeseburgers, chili con carne, etc ... a bit expensive sometimes, but it's France honey ! ;p oh and great location of coure : BERCY VILLAGE we love you !!^^"
France,The Frog at Bercy Village,Positive,"Sympa, gourmand, terrasse près du parc ,tranquillité",Jun 2024 •,"Très agréable de se retrouver en famille sur la terrasse en toute tranquillité avec des enfants et petits enfants très satisfaits des plats généreux et goûteux. 
Service de qualité tout en simplicité"
